"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025785,0.043934,0.064139,0.084917,0.1029505,0.1173645,0.126811,0.1316085,0.133762,0.13417,0.134668,0.135879,0.1375205,0.139444,0.1411705,0.1425685,0.1422605,0.140168,0.1360485,0.1300925,0.123021,0.1157635,0.107686,0.098862,0.0898655,0.0810645,0.0701005,0.05774,0.0460575,0.0356245,0.026529,0.019645,0.0143655,0.0104005,0.006606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02474,0.0424845,0.0626245,0.083711,0.102218,0.1171745,0.127091,0.1322195,0.13448,0.134758,0.1349355,0.1356725,0.136935,0.1386205,0.1402085,0.141518,0.1412945,0.1394295,0.135739,0.1303485,0.123758,0.1165965,0.108471,0.0994715,0.090136,0.080683,0.0694575,0.057048,0.045446,0.035187,0.0264925,0.019723,0.01452,0.0105815,0.00675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245555,0.0422,0.0623005,0.083435,0.102125,0.117399,0.127732,0.1333135,0.135835,0.136121,0.136017,0.1362,0.1368545,0.137943,0.139027,0.1399355,0.1395965,0.1378825,0.1345555,0.1296815,0.123613,0.116803,0.108925,0.1000615,0.090717,0.0810635,0.0697135,0.0572025,0.0455015,0.0351475,0.02642,0.0196215,0.014412,0.0104855,0.006679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250605,0.0429515,0.063374,0.084906,0.1040485,0.1197835,0.130312,0.1357995,0.1380335,0.1378765,0.1372375,0.136839,0.136905,0.1374285,0.1380545,0.1386655,0.138181,0.1364715,0.1331325,0.128234,0.122238,0.1157685,0.108271,0.0998,0.0908775,0.081802,0.070641,0.058088,0.046186,0.03552,0.026276,0.019308,0.0140115,0.01009,0.006385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024634,0.042302,0.0623555,0.083412,0.1022295,0.117908,0.129024,0.135677,0.13909,0.139925,0.139797,0.139338,0.1389395,0.138682,0.138449,0.1381915,0.1372005,0.1353515,0.1322035,0.127761,0.122301,0.116241,0.109067,0.1008135,0.091957,0.0827485,0.0714815,0.0588035,0.046751,0.035918,0.026574,0.0194985,0.0141355,0.0101795,0.0064425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024272,0.041897,0.0620925,0.0834765,0.102663,0.118699,0.13011,0.13698,0.140559,0.1415035,0.1413825,0.1408155,0.1402035,0.1396425,0.139083,0.1385055,0.1372565,0.135221,0.131926,0.127379,0.1218765,0.115874,0.108787,0.10064,0.09191,0.082878,0.0716935,0.0590395,0.046968,0.0360805,0.0266435,0.019518,0.0141275,0.010169,0.0064385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023867,0.0414285,0.0617475,0.0834435,0.102983,0.119357,0.131046,0.1381205,0.1418575,0.1429085,0.1427955,0.142123,0.1412985,0.140435,0.139547,0.1386495,0.1371415,0.1349195,0.1314785,0.1268285,0.1212875,0.1153515,0.108363,0.1003345,0.0917465,0.0829095,0.0718245,0.059211,0.047134,0.0362045,0.0266825,0.0195135,0.014102,0.010146,0.0064265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234655,0.041057,0.061448,0.083217,0.1026685,0.118793,0.1303305,0.137385,0.1412075,0.1424265,0.142496,0.141986,0.141268,0.140449,0.1395615,0.1386385,0.137138,0.1349615,0.131563,0.1269505,0.1214595,0.1156225,0.108736,0.100805,0.0922985,0.083565,0.0724615,0.0597575,0.0475455,0.036453,0.0267255,0.019456,0.01399,0.0100275,0.0063345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02363,0.041794,0.0626145,0.084522,0.10352,0.11868,0.129647,0.1366415,0.140754,0.1425115,0.143101,0.1429625,0.1424365,0.1416185,0.140553,0.1392655,0.1374385,0.1349885,0.1314805,0.126896,0.12143,0.115415,0.1083345,0.100201,0.091423,0.082237,0.071023,0.0584175,0.0464185,0.0356135,0.0263355,0.0192705,0.013941,0.0100405,0.0063545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237825,0.042459,0.0635885,0.085462,0.1038615,0.1179635,0.128324,0.1352775,0.139704,0.142014,0.1431255,0.1433515,0.143007,0.1421805,0.1409395,0.1393095,0.137208,0.134565,0.131023,0.126535,0.121165,0.11507,0.10789,0.099642,0.0906695,0.081125,0.0698125,0.05727,0.0454145,0.034806,0.025839,0.0189385,0.013729,0.0099005,0.0062605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
